case_id,dice,iou,precision,recall,hd95,asd,cldice,centerline_recall
851,0.831540872496737,0.7116559346611933,0.8616878036353589,0.8034320711182815,2.053974448515913,0.6337263954099404,0.8969265573926711,0.8634564643742517
852,0.7686168978796131,0.6241899020346219,0.875657129676709,0.6848953635215072,5.6382101831863265,1.648673921639546,0.846358056620848,0.8375959079230333
853,0.8478165579967639,0.7358347005253899,0.9173830556707007,0.7880570409981171,3.795556612672244,0.7915306139684692,0.9001332046158452,0.8801696712525963
854,0.7247536405448699,0.5683244144719871,0.7320659485050284,0.7175859672076791,15.657981640200859,2.889604154869868,0.8128213741795827,0.8345170454486186
855,0.754683019367329,0.6060168062463258,0.8757243780074869,0.6630387596898711,9.797121934254768,1.7368126334561156,0.8246366210781213,0.7888055395222805
856,0.8162485442546088,0.6895438567723906,0.8452783256490691,0.7891465231107527,7.146100296704631,1.7237372146881584,0.8927533505055776,0.9723953695372005
857,0.7765347904968563,0.6347011622931326,0.8091324132674186,0.7464619796369438,9.529564374116882,1.5506301805063964,0.8717147512152902,0.8792041686362899
858,0.7326604428368485,0.5781090306033344,0.8700282957264935,0.6327553637197639,22.9219452231972,2.728490768834801,0.8444447136818828,0.811999999993504
859,0.8233795522886391,0.6997834806374401,0.8611050447695251,0.7888208698434931,2.2248794351552093,1.149310981216674,0.92103992884174,0.965314136119337
860,0.7743187083156001,0.6317455553649579,0.8993886000873967,0.6797868577667215,10.13516899298823,1.2238792400316545,0.8549140445033968,0.7894421115729489
861,0.6978300950219167,0.5358978827218879,0.9244238476951593,0.5604525780240626,5.907187722436387,1.1976979513487152,0.8383131213744388,0.7580452920052676
862,0.7363868163460565,0.5827628469470966,0.8666794223680423,0.6401496556135254,15.277345248178142,1.9835916027061424,0.8054432754882731,0.7545106615595708
863,0.7154403567446689,0.556953786070688,0.7156398104264691,0.7152410142100152,44.70765245301418,4.988346881287857,0.805800624295637,0.8364261168327394
864,0.828830504235604,0.7076947506173262,0.8123786117902403,0.8459625215176726,4.530246945720699,0.8607981403546916,0.8876787782518812,0.9499437570250285
865,0.7731861655878192,0.6302391967712737,0.7624956829305145,0.7841806802453508,15.739734998166265,2.482720126636779,0.841934311388694,0.9029918404269902
866,0.8003523801390283,0.6671562272859608,0.9214385510995166,0.7073938122705259,7.18242427010702,0.9955988170808924,0.880946790791058,0.7958937198019572
867,0.7341097404514536,0.5799157825207207,0.8265548690790923,0.66026331003555,10.575321338722352,2.4501396108272657,0.8217982015100026,0.8623501198999408
868,0.7207916872834517,0.5634670132441263,0.6435981267119124,0.819026200382139,57.36587423970469,6.826077035057495,0.7581809670631804,0.9321192052825807
869,0.6655830621134623,0.49878193480339,0.8640339989473768,0.5412654574406869,5.607824594777463,1.664980560547598,0.7966993262993812,0.7088194120358898
870,0.6919831223628267,0.5290322580644665,0.6970273542710844,0.687011373876533,26.019114835100517,4.016323032667553,0.7182289597652265,0.820773930745206
871,0.78209284992752,0.6421613091613562,0.7852926204784353,0.7789190492697117,48.19529195769073,3.7489118499764844,0.8153834525021011,0.837679269877199
872,0.8115486233592715,0.6828622855847847,0.8133403376257133,0.8097647857060939,14.923241485618082,1.9897917455846124,0.8592450647879941,0.9484978540670762
873,0.8550264370788679,0.7467652221571545,0.9000553462711878,0.814288367885834,4.03778724206914,1.2799284482106525,0.8996688488779072,0.9412273120056939
874,0.7588880245213891,0.6114581435963815,0.7816356439439562,0.7374269912647003,14.399991650026287,2.036151810265147,0.8140017205240702,0.8828920570174859
875,0.7912046409039795,0.6545397737923729,0.8445623427722986,0.7441883596680158,2.8510447410945092,0.9592605043684457,0.8721811768864665,0.8279452054749155
876,0.7226147020834097,0.5656983083036818,0.8666684627403327,0.6196236300247877,14.434798347060914,1.9552144318309899,0.7985588086483995,0.7523465703916798
877,0.7515072821704522,0.6019316504119592,0.7369925468160803,0.7666052258643455,42.59650029737842,3.9335692523117287,0.7973107340899032,0.8779472954169353
878,0.7698260492052396,0.6257863359144367,0.832537150150348,0.7159006279348142,5.996203149441153,0.9141069358763318,0.8426878967701189,0.7966555183893201
879,0.8668050417798442,0.7649213716422504,0.9128418293693331,0.8251888049754901,0.6261738244667095,0.6015610236086483,0.9650167079505825,0.9692423105703734
880,0.7481242573416442,0.597602646851359,0.8203410021590313,0.6875936095855143,8.905756565278438,1.3449872142871926,0.858072217764123,0.8603104212764933
