case_id,dice,iou,precision,recall,hd95,asd,cldice,centerline_recall
851,0.8020096372000619,0.6694625116395831,0.7931123147233569,0.8111088490770213,10.304917126652395,2.651126850386264,0.8672442644571731,0.8608179419468285
852,0.7569671422882147,0.6089679267864762,0.756643083532306,0.7572914787418998,44.84081898304567,5.561829016257365,0.7522806669184148,0.853580562654389
853,0.8421940815246306,0.7274052309506719,0.888301854807825,0.8006366182835752,3.605551275463989,1.7547942147031803,0.8627552730211956,0.8939554612842635
854,0.716229388351844,0.5579107216298714,0.7114616532859249,0.7210614547981435,15.559507248240632,3.1150954716227104,0.8142909823035709,0.835937499994063
855,0.714405767250228,0.5557008183851117,0.7622945054944384,0.6721782945735914,41.53056629943388,4.985645197831587,0.7612878782744463,0.7911136757023017
856,0.7866735596530078,0.6483610127444611,0.7708917333692716,0.8031150674969444,27.25246432299335,3.517867817493603,0.8301114053173781,0.9804096170883313
857,0.7470965807465824,0.5962922355114679,0.7558377425043558,0.7385552882460698,14.017855784203267,2.884263795802853,0.8269245102485098,0.8664140217865163
858,0.7115713280385625,0.5522784019974525,0.8092733582630534,0.6349187922791314,26.178473961086944,3.1348076923379264,0.8022479342811267,0.8175999999934592
859,0.7986732196670591,0.6648259513916033,0.8075419222903225,0.7899971992157172,17.63606484336594,2.496471271036267,0.8854738223933174,0.9515706806220448
860,0.7680353627792602,0.6234232213936884,0.8755733154858295,0.6840235594444859,11.358229635775658,1.9798905051878621,0.8208242323233591,0.79364127174089
861,0.672719910011188,0.5068409562422191,0.8254858657241994,0.5676664894827903,12.47074142944902,3.1851174015766937,0.8003832456886544,0.7723480333638576
862,0.7302359685374978,0.5750958055540596,0.8300028411780633,0.6518796209517373,14.619702001005141,1.9627478882092408,0.7953300532819078,0.7709130672456485
863,0.6411346372873165,0.47181615992288484,0.5834952090236379,0.7114098634716484,48.96176058240285,8.145131582154848,0.7133147875047798,0.8309278350458356
864,0.8155744709944025,0.6885823135534157,0.7764345984070734,0.8588698856532645,9.084918475879622,1.4287523184545952,0.8597147915739457,0.9392575927956173
865,0.7358697408201934,0.5821154390352468,0.6956441108771018,0.7810329834530625,35.90833725625984,4.653063848914496,0.7642012819873768,0.8884859474080827
866,0.7963592999192944,0.6616254334585874,0.8884236886896789,0.7215839570322479,8.683348897584862,1.5973495550201864,0.872632089600346,0.8091787439564664
867,0.7222556910271772,0.5652583900825963,0.7787604365976267,0.6733959098108758,37.873437502936326,3.887245683578436,0.7908404824837227,0.8647482014347015
868,0.6906701463323058,0.5274989678098311,0.589749303621076,0.8332621162710372,57.881266305104496,7.844464566946763,0.7289553215771818,0.9172185430311719
869,0.6723858137613348,0.5064617572868116,0.8258797521109679,0.5670050508820029,6.513935409773809,2.497158328820419,0.799622023604384,0.7298180121291189
