dice,iou,precision,recall,specificity,hd95,asd,cldice,case_id,split_category,inference_time_sec
0.8192676817713017,0.6938640275387263,0.9104531544654856,0.7446845848342107,0.9998898325440776,34.81822664288312,1.2074337256081435,0.8802031877957862,1,Primary_Train,36.05
0.7872849212838025,0.649191994971512,0.9216321243523315,0.6871224233579776,0.999924371225914,35.885608340758665,1.3587734458463894,0.8689363671692494,2,Primary_Train,29.79
0.5957109940604919,0.424208258799224,0.7961815817472514,0.4758873116030609,0.9997603688560016,41.62333593393013,4.627311133287816,0.6342872078976638,8,Primary_Train,28.16
0.734494218007516,0.5803957820335572,0.8984613436332552,0.6211379693751586,0.9998886007950024,20.834336564386327,1.0359300238331333,0.8596895439331896,9,Primary_Train,33.46
0.8329855821643359,0.7137748852402223,0.844515364007671,0.8217663817663817,0.9998525258472024,13.425233147725994,0.4284929505148676,0.9451383264418772,11,Primary_Train,29.99
0.7237800154918668,0.5671279436756494,0.9095347200383366,0.6010311420739611,0.9999160838737308,48.12500800590944,2.5132052745418934,0.8333758519496294,12,Primary_Train,29.47
0.7890716661417541,0.651625405136589,0.8726098072536321,0.720130891540692,0.9997686403586666,27.453647041893703,1.2915440933950713,0.8408182330233133,14,Primary_Val,28.39
0.8334981083824363,0.7145278669258238,0.9335781008534052,0.7527978410984999,0.9998747486667172,48.51488105338678,1.545446543086514,0.889010196323085,15,Primary_Train,22.53
0.7519640214049869,0.6025179035715915,0.9010385579563088,0.645214864023251,0.999919411408592,20.747249558864723,1.4666954024964831,0.8155792998632383,17,Primary_Train,32.96
0.7876473731077471,0.6496850467729046,0.8784979897980264,0.7138264080778866,0.9998582084213072,25.786060231299334,1.1316245983023547,0.860279723248675,18,Primary_Train,21.55
0.7422033387423768,0.5900821345799055,0.7609903136218926,0.7243216234294787,0.9996077565870888,29.68854085603401,1.6932535824669972,0.8037275307361331,19,Primary_Train,29.12
0.7844048783480894,0.6452846547147515,0.9283554036736438,0.6791033116473243,0.9998834137645356,37.28356813832335,1.0373023977530968,0.920323198842832,20,Primary_Train,36.56
0.7778053990738907,0.6364006177776552,0.907706075565958,0.6804299267974434,0.9998695693546994,21.64105369611482,0.9730834781876336,0.85149174225889,22,Primary_Train,30.04
0.7683183841708358,0.623796258949279,0.8744809428727934,0.6851417298307548,0.9998025300807344,30.334254058725698,1.3139257848134906,0.8453747899100766,24,Primary_Train,29.73
0.8239905361975214,0.7006665860776763,0.8883281516836712,0.7683429123308684,0.9998409068468804,18.962664411985003,0.5467904663374611,0.9385063714096148,25,Primary_Train,30.65
0.8436617247126941,0.7295976815288557,0.8646425231964324,0.8236750145602796,0.9997206082267042,14.59205032677923,0.4390460115902352,0.937372735454742,29,Primary_Train,25.56
0.7394117891068984,0.5865609266510908,0.9067647447832412,0.624207702705542,0.9998726281421836,16.07824078250342,0.9488913758910958,0.8817554001192125,30,Primary_Train,32.1
0.6149577239802804,0.4439992443750684,0.7903054542880402,0.5032908824523836,0.999835432544079,44.848012178017214,4.730194107309796,0.6448061403480153,34,Primary_Train,120.52
