dice,iou,precision,recall,specificity,hd95,asd,cldice,case_id,split_category,inference_time_sec
0.8067040464360061,0.6760301533132991,0.893139530971367,0.7355223053477418,0.9998676323429978,33.1569597490084,1.376992200697072,0.8678638536791087,1,Primary_Train,45.33
0.8047382770224317,0.6732736952520435,0.8964267833144484,0.7300655628641636,0.9998908139957595,35.776072778085236,1.1852112623882516,0.8893220565648541,2,Primary_Train,36.14
0.6748945950352903,0.5093138949601251,0.748946620137004,0.6141687216918805,0.9995950412962392,29.611629253320945,2.1739347531675337,0.7309254792433668,8,Primary_Train,31.5
0.7375340142064529,0.584201097301534,0.871055832478714,0.6395058701990002,0.9998497680713845,20.557566134896053,1.0605886945310599,0.8556981894539976,9,Primary_Train,37.56
0.8236055882042439,0.7001100820829445,0.8139528413438131,0.8334900284900285,0.9998143000358237,12.850773211419913,0.4294085048570485,0.9391727493917275,11,Primary_Train,33.75
0.4869246043684939,0.3218111970985214,0.6211676927092129,0.40039385273074524,0.999657223252471,69.27998823738439,19.87559928461601,0.5498432557514171,12,Primary_Train,34.78
0.8048469129298291,0.6734257909192635,0.8646875702975901,0.7527527021648905,0.9997407665405634,27.262874956451554,0.9077505402424233,0.8981339706038561,14,Primary_Val,30.8
0.8364749282218387,0.7189143994495046,0.9138380218767341,0.7711881895388523,0.9998299603639298,48.51488105338678,1.557654604825049,0.8829492299187229,15,Primary_Train,26.79
0.7554684028243128,0.6070303112743431,0.8943052772211089,0.6539461954597077,0.9999121066353575,24.91682452744029,1.5976812084667256,0.8160856400708218,17,Primary_Train,39.2
0.6926183704001561,0.5297752046677824,0.6389055562222489,0.7561914107894533,0.9993861941586246,41.03051552619956,3.462318271564474,0.7749158657215267,18,Primary_Train,22.87
0.711315452974871,0.5519701889938163,0.7076082622218678,0.715061692576743,0.9994905476743813,34.73941191593336,2.5299689438484743,0.7656738507153512,19,Primary_Train,30.65
0.7750323877435396,0.6326962280381321,0.9170367207514944,0.6711101111798564,0.9998649373625644,40.48066909418,1.8083273435515748,0.8781906335155347,20,Primary_Train,36.73
0.7670085078942441,0.6220712087674782,0.8803120881639513,0.6795453037574364,0.9998258191499677,30.26270386833211,1.4578552732320964,0.8361727282384831,22,Primary_Train,33.8
0.7736820297656154,0.6308983873226146,0.8396149982175843,0.7173502232374623,0.9997248458842978,28.776495425874245,1.2682864246588557,0.8447562782149425,24,Primary_Train,33.74
0.8129152067633495,0.6847996127950493,0.8870577698163905,0.7502106748222284,0.9998426691766817,24.03507213184126,0.7703428602468045,0.9214139484099904,25,Primary_Train,33.56
0.8285244783973008,0.7072486476403657,0.8458923057702261,0.8118554935078283,0.9996795206553939,29.561925257444884,0.776551276539664,0.9092109567325234,29,Primary_Train,23.49
0.7347371871031178,0.580699266281999,0.8851237303694637,0.6280317409179093,0.9998382416323368,15.643902628600223,1.0748098041685756,0.8554619010588772,30,Primary_Train,33.72
0.6056527238055295,0.43436289807121103,0.7235278460599038,0.5208046883804801,0.9997547529634017,44.93488606582074,4.8997830977998,0.6364384101445181,34,Primary_Train,39.08
0.742575835182972,0.5905531768518435,0.9072817289238728,0.6284825247581981,0.9999073845067991,20.046124867225156,0.8347701983056881,0.8857525835603407,36,Primary_Train,32.82
0.8411778933365582,0.7258904438391618,0.9079363007440282,0.7835642672073899,0.9999020427958956,37.392494419549166,1.1933732614447554,0.8929150293374378,37,Primary_Train,33.01
0.6248137778318812,0.45434848587037163,0.7864893065882508,0.5182741824581312,0.9995353090556864,27.998440562827696,1.797444771288904,0.8024275118004046,39,Primary_Train,33.25
0.7274745466903013,0.5716777961479828,0.7884784813687818,0.6752323708804099,0.9995540644767512,34.752607563352605,2.3950226200525417,0.7838574130704,40,Primary_Train,33.54
0.7664999688738561,0.621402472259419,0.7564693835756707,0.776800134589502,0.9994482653309079,30.794439814657046,0.9585290880577193,0.8263336074918466,41,Primary_Train,22.89
0.8520656152366254,0.7422598595757395,0.8607980076877267,0.8435086155674391,0.9998214329169471,24.667103050427112,0.5302520988692563,0.9522077922077922,42,Primary_Train,32.76
0.6824295839961328,0.5179454363174847,0.7631130693853435,0.6171759431060864,0.9994345386601108,20.389898364687,2.114816146011104,0.7329089822932024,43,Primary_Train,31.67
0.7454464869884553,0.5941926583896908,0.8893477193468381,0.64162768518098,0.9998778957982554,35.64922186602844,1.790783640803969,0.8337437856385231,45,Primary_Val,36.35
0.814187839595354,0.6866077670493116,0.8371111989524915,0.7924864785850022,0.9996332936240742,17.015451477679274,0.5743581680323818,0.9179675476696069,46,Primary_Train,30.99
0.6624753491421232,0.4952995436138073,0.8529069928328307,0.5415594113771139,0.9998522975264942,50.470598027552526,2.522442714010554,0.7489281548258424,47,Primary_Val,33.11
0.8144365245523378,0.6869615515481456,0.8066691704689835,0.822354915442015,0.9996638174101395,16.817892124577206,0.8083978338392453,0.8519940953318201,49,Primary_Train,30.31
0.7362538736389345,0.5825963445355631,0.7947477455520351,0.6857800818094828,0.9997660515766336,30.381418311416624,1.8127199688756244,0.8129978312895609,50,Primary_Train,32.95
0.7505290121394365,0.6006774222301453,0.756812218603559,0.744349275522397,0.999669120761768,32.40223449725403,2.507446206276481,0.7804060177632772,51,Primary_Val,32.83
0.7550672913199489,0.6065125336135753,0.8260800926169553,0.6952970669784829,0.9997704118552899,23.44601830879036,1.2757944887152188,0.8352017359704448,52,Primary_Train,33.2
0.7635159173158315,0.6174894832923248,0.8598863395628586,0.6865696887686062,0.9997885860481468,33.85583235335352,1.6582910012685268,0.8079352861727928,53,Primary_Val,30.64
0.8056374515471093,0.6745334175043299,0.838276857467588,0.7754445054382717,0.9997766250872213,15.010707847988257,0.8419654689577208,0.8813261400646745,55,Primary_Train,32.78
0.7347405988522449,0.5807035286090262,0.7767953189686084,0.6970055939453768,0.999619347921545,24.43799951535518,1.4343103989338186,0.8146297761442376,56,Primary_Train,33.29
0.7738303407685418,0.6310956521739131,0.7807004962565618,0.7670800450958286,0.9996813838125472,22.778075113397577,1.3487444441878587,0.8475840171723721,57,Primary_Train,32.96
0.7624097375362131,0.6160437429577157,0.8159490039103172,0.7154638966097913,0.9997048591985995,32.9636816675873,1.564615081127244,0.8074041384720998,58,Primary_Train,24.79
0.7126169300953873,0.5535391498881431,0.799994826894973,0.6424469024250922,0.9995698014229517,32.629887123485524,1.66353224287903,0.8158664367659025,59,Primary_Train,33.25
0.8510762295628728,0.7407595277091941,0.895158967541819,0.8111314845548477,0.9998026693515645,12.271024295549369,0.41396944158488214,0.9343345176601038,60,Primary_Train,33.5
0.8385102144692937,0.7219264645415395,0.9151498525478362,0.7737150941645793,0.999914087352136,29.798886691809294,1.1604699509084289,0.8982139964957228,61,Primary_Train,33.06
0.8070334966298776,0.6764930065932391,0.8506493506493507,0.7676721807763002,0.9997687592097033,28.948705163964863,0.9703914856291618,0.8671639436035214,63,Primary_Train,22.4
0.8183789066532688,0.6925899607422853,0.8431038883689271,0.7950627850064858,0.9997948333192247,36.59280261369714,1.259485298367205,0.9017423653726504,65,Primary_Train,24.42
0.8048306199379496,0.6734029781587649,0.8423569396142903,0.7705052355074646,0.9998338069218063,15.429229744989918,0.572683821853286,0.930497739821325,67,Primary_Train,32.98
0.7764610364263744,0.6346026236537186,0.7870248256507106,0.7661770747740345,0.9996255215539004,21.963232093554932,0.8122849310767499,0.8559350256783694,68,Primary_Train,24.47
0.719356572634429,0.5617149608257679,0.8778826250473757,0.6093258866539857,0.9998038922717792,44.60249782803649,3.1660133288273538,0.8701634820161968,69,Primary_Val,30.57
0.7245406011369495,0.5680624579526465,0.8099559062427477,0.6554219431733532,0.999658458906025,32.004769923428015,1.672324087672681,0.7905387301271107,70,Primary_Train,30.79
0.7575448728837552,0.6097160825775874,0.9120076347152319,0.6478254904650844,0.9998923792668025,38.140446569891935,1.813831951257231,0.811446307238963,71,Primary_Val,33.17
0.8182255816899624,0.6923703619004059,0.9045853913595578,0.7469181012882683,0.9998579903351994,44.53459935492144,2.113696560035824,0.8251186369770027,72,Primary_Train,35.9
0.6873652677846525,0.5236531160687625,0.9083464877663773,0.5528650563703782,0.9999484053611939,51.36982541349246,3.2490468578872025,0.7703953348935265,76,Primary_Train,39.3
0.7783375181710057,0.6371133842186337,0.8879521414528833,0.69281224121057,0.9998640089516949,37.685258941064454,1.8310071067562235,0.856463349031229,77,Primary_Train,32.6
0.7533223872202618,0.6042639889398239,0.9180799080195459,0.638701738194124,0.9999453783815684,37.56139799967436,2.342255303228549,0.8279856180593482,78,Primary_Train,120.71
0.6590582924067704,0.49148914428925616,0.9383323236782931,0.5078946052141631,0.9999164785452281,70.25347918926009,6.9461456148191685,0.6601772386952399,79,Primary_Train,67.82
0.7462143350512725,0.5951689797648055,0.7472565477061414,0.7451750255342291,0.9997361492997542,24.12860657609459,2.014492242245757,0.8439822498015729,80,Primary_Train,44.69
0.7009697458146021,0.5396100233663685,0.8849233615221987,0.5803329260578332,0.9998724968279029,55.07876706878638,3.509070572059591,0.7434166421372326,81,Primary_Train,50.55
0.8323354412053167,0.7128206769112624,0.8217961487383798,0.8431485721855307,0.9996414760299924,28.491506080438946,0.8120125071363514,0.926391818999797,84,Primary_Train,72.27
0.6793607136875325,0.5144180706485462,0.7171598734412805,0.6453465976653436,0.9995776862145492,37.48042238996938,2.423813691453063,0.7869849373838896,85,Primary_Train,50.48
