dice,iou,precision,recall,specificity,hd95_mm,asd_mm,cldice,centerline_recall,case_id,cohort,elapsed_seconds
0.5970752752027177,0.4255932372201887,0.5986358223592042,0.5955228430817473,0.9993631242714898,5.675163339851347,1.1464743764644367,0.761950413341394,0.7390993566833453,3,Unseen_External,9.09
0.5812102508436997,0.4096521356947519,0.5812186404762317,0.5812018614533655,0.9989290054185859,6.284214515856283,1.3014479560607064,0.7310489686982918,0.6911487758945386,4,Unseen_External,8.1
0.5985705812929469,0.4271143257754523,0.6478246774298126,0.5562768634612387,0.9994962518264535,2.9906521436202884,1.1879190739326726,0.7680829510618816,0.7131914893617022,5,Unseen_External,5.94
0.4630987480897177,0.3013197806391997,0.4421648390519986,0.4861133616359335,0.9994745368481313,8.915911871315817,1.9188175459500791,0.6536869002584245,0.6216748768472906,6,Unseen_External,8.22
0.5259290004394745,0.35678674948240163,0.6153750928447635,0.4591854136171785,0.9992500872153526,7.296396484228727,1.4517818450773767,0.685327220831849,0.5829291949563531,7,Unseen_External,6.24
0.5756127612761276,0.4041125514377865,0.5221959632089933,0.6412031136644379,0.99916869014021,27.012471068719037,3.234036423199575,0.7168860615985386,0.7612359550561798,10,Unseen_External,8.59
0.4579223016224017,0.29695151035786094,0.5913003751082043,0.37364106693813676,0.9994607984842591,18.41511680084133,3.031087672975949,0.6338302009073233,0.5454545454545454,13,Unseen_External,7.4
0.5150698665329908,0.3468647143218837,0.4964736710060491,0.5351133723259355,0.9992472678611256,14.042739073282073,2.371502959494243,0.6877694903900162,0.7206870799103808,16,Unseen_External,8.86
0.5087281493416032,0.3411370965776626,0.54375833538346,0.47793824757872694,0.9995106228901462,13.439217965846616,2.354578664549887,0.6437718557267018,0.5907906168549087,21,Unseen_External,8.21
0.5376076290217866,0.36762201423560065,0.5168737081227104,0.5600745110214219,0.9993442446446646,13.087311174402279,2.1288444527947235,0.7148602748291746,0.7157622739018088,23,Unseen_External,8.76
0.5301504400840633,0.36068347029636394,0.46708831752142627,0.6128985698993277,0.9991926002082674,35.76215415841764,4.5316613374943415,0.66755950350612,0.7737226277372263,26,Unseen_External,8.3
0.5341597255583899,0.3644051366796222,0.517309393532322,0.5521447505542849,0.9989761715431731,12.261864619072487,2.125505305581198,0.6045762160643362,0.6171197223828803,27,Unseen_External,8.13
0.5574505786588405,0.3864343019461825,0.6031321894171779,0.5182016595630778,0.9995399379707316,5.917274982779504,1.2896143227586079,0.69760189378345,0.6169354838709677,28,Unseen_External,7.99
0.5693825829064438,0.3979977987848086,0.6178150159146227,0.5279916795007701,0.9995463233956302,9.725982035892313,1.6796547988018102,0.7399561300270521,0.6264367816091954,31,Unseen_External,8.03
0.6197128870799186,0.4489738991831042,0.6369435153342441,0.6033899515338683,0.9994646526168162,4.19782943948975,1.2730853580535013,0.7436046929075061,0.7035040431266847,32,Unseen_External,8.25
0.5989347380743342,0.42748525307888974,0.5873763001400593,0.6109572029040886,0.9992508335836437,6.068127147374175,1.286821858924924,0.7459156867089946,0.7474820143884892,33,Unseen_External,8.1
0.5269778533628495,0.3577528379772962,0.5975394294578988,0.47132101765775564,0.9989601726473022,8.756058153050994,1.6939479328133713,0.6181414474704311,0.5465517241379311,35,Unseen_External,8.29
0.5357313835574705,0.36586960721663275,0.5958564271365298,0.4866280563736633,0.9995360920419171,8.002008214155042,1.555228754215184,0.6303636478299002,0.5545224006762468,38,Unseen_External,8.67
0.6094933814532376,0.43832468923465284,0.6719375936776127,0.5576683855792283,0.9991053753503403,3.5634100571435168,0.9323286809493668,0.7916446225098664,0.7400215749730313,44,Unseen_External,6.04
0.4870554228980772,0.32192548905594554,0.6032717521279832,0.4083831073346202,0.999062722518776,9.411870854845027,1.831942384605176,0.6907348545946203,0.6451612903225806,48,Unseen_External,6.95
0.5258467185115198,0.35671101853164305,0.5598208758898174,0.49576024393586404,0.9993676643169658,8.96809724033014,1.8397677379253297,0.6768804257039835,0.5953865336658354,54,Unseen_External,8.34
0.5661995010964677,0.39489420008533704,0.5687306340771002,0.5636907978828354,0.9991535326887183,11.442195909699237,1.9535574396539417,0.7083772046480514,0.7308319738988581,62,Unseen_External,6.75
