dice,iou,precision,recall,specificity,hd95_mm,asd_mm,cldice,centerline_recall,case_id,cohort,elapsed_seconds
0.8113685427255265,0.6826073277464748,0.7921600517795057,0.8315317277122076,0.9996520031769455,8.68634513995718,1.3735419879842572,0.8654660390517208,0.9506790564689064,3,Unseen_External,47.31
0.7755416137976409,0.6333752314792604,0.7892936998553203,0.762260534186307,0.9994795790289899,7.013085532264762,1.736775609155472,0.8626412035561787,0.873352165725047,4,Unseen_External,89.88
0.8522064238373082,0.7424735958937914,0.8673492920068262,0.8375832349731643,0.9997866146627705,1.2077452883951256,0.49544504948605206,0.9441052782863534,0.9055319148936171,5,Unseen_External,35.58
0.7058505196046101,0.5454165305455734,0.7380855541212046,0.6763133162653531,0.9997943713078016,13.814695570048356,2.8901781688430486,0.8090841526129658,0.7911330049261084,6,Unseen_External,73.94
0.744819851394925,0.593396774337667,0.734898261242444,0.7550130032543664,0.999288352429117,10.377743419759433,2.0276415521171858,0.8390279401127624,0.8637245392822502,7,Unseen_External,65.93
0.7560487784294696,0.6077800843950557,0.6636738080421963,0.8782965039901178,0.9993693358125382,28.05791303239443,3.463940912157234,0.7750200567957518,0.9550561797752809,10,Unseen_External,75.58
0.6012831597404591,0.4298819764183916,0.642127971696078,0.5653237508451785,0.9993421849367298,49.88402527001459,6.0503847316428905,0.6918872558931679,0.7218181818181818,13,Unseen_External,89.25
0.5532313684125116,0.3823910446589309,0.4649622891122598,0.6828679592981332,0.998910136542768,66.49733954814178,13.1215560829817,0.6159509876644963,0.8371919342793129,16,Unseen_External,62.51
0.6348448437442736,0.4650349382157348,0.5878565749413385,0.6899973824075023,0.9994096530982108,64.06793679132167,10.687542782935576,0.6535315933202495,0.7767158992180713,21,Unseen_External,53.82
0.7594375703037121,0.6121719891917379,0.7706022006117883,0.7485918303987227,0.9997208588314582,9.965157079611835,1.6733911973042372,0.8296877421441421,0.8863049095607235,23,Unseen_External,120.47
0.670993120840494,0.5048831058458066,0.5636420146897646,0.8288570019605249,0.9992590942431984,87.48375792769629,13.877030189133997,0.7000633984366639,0.8996350364963503,26,Unseen_External,103.54
0.6943343703425944,0.5317857455777412,0.6362413371381981,0.7641019184903866,0.9991318425049637,20.531247451004667,3.9448868899901997,0.7279838718162794,0.8276460381723539,27,Unseen_External,46.54
0.7757152094900439,0.6336068335594794,0.8458798356310939,0.7162991331562584,0.9998239121299165,4.923245097002205,1.0174206261194791,0.8033649463431798,0.7233870967741935,28,Unseen_External,46.3
0.7784971109597298,0.6373272776877277,0.7633129270660144,0.7942976578594716,0.9996578950577949,42.67335447640419,3.4996627692509428,0.8023436784766089,0.875,31,Unseen_External,54.63
0.7867273716641285,0.6484341221339562,0.7006819798334798,0.8968644287155136,0.999403647494984,32.289044006605394,3.371032327050989,0.8013833006351212,0.9433962264150944,32,Unseen_External,46.61
0.7541582906104906,0.6053403774545686,0.7512540385967407,0.7570850847025856,0.9995624338974897,33.274704168661685,3.51090718082444,0.7775807023767294,0.8,33,Unseen_External,46.43
0.6814341406731627,0.5167994725883869,0.7126986483101557,0.6527973691813531,0.9991380188079656,6.59240894148906,1.4714510332387332,0.7573600762074478,0.7306896551724138,35,Unseen_External,46.2
0.8176556248915712,0.6915545437568363,0.8734317964845285,0.7685754383190686,0.9998434609300624,6.4282926173360755,1.7251737386703712,0.8919381176021578,0.907861369399831,38,Unseen_External,62.96
0.7289232926261716,0.573469160749708,0.7607751995179597,0.699631338490071,0.9992771362974485,8.688000449523111,1.272264907319623,0.8323667107127696,0.8495145631067961,44,Unseen_External,26.42
0.6109674956633504,0.43985111489894596,0.6163880723613975,0.6056414260191496,0.9986845518667744,21.631936559614683,3.6564716371119528,0.6698453861429541,0.8017826825127334,48,Unseen_External,31.12
0.7164643635231871,0.55819592628516,0.6864308358705546,0.7492462655885981,0.9994447906243754,41.78322066186071,4.338080775932556,0.8165550809061488,0.8746882793017456,54,Unseen_External,102.68
0.8038275912500261,0.6719997764285864,0.7836146777031872,0.8251108766331249,0.9995488044515605,6.40645807401118,1.2749095539474815,0.8690302671059947,0.9306688417618271,62,Unseen_External,64.53
0.6435886467716773,0.47447895893816144,0.6076281655342805,0.6840732816261033,0.9990816518867657,32.9897732558923,4.352193391505962,0.6767291717845848,0.7733423545331529,64,Unseen_External,46.73
0.6345777951524628,0.4647484074153604,0.6361320662290585,0.6330311007117091,0.9994324002272233,26.213574668236436,4.4193192251656415,0.7188249890966892,0.8102025506376594,66,Unseen_External,120.02
0.8062464600695849,0.6753877019846004,0.8220728648743785,0.7910179197053251,0.9994397770745695,6.027566526181114,1.2703975511846117,0.8476255675805663,0.8274193548387097,73,Unseen_External,34.12
0.7367004265874671,0.5831557629655719,0.7805789312401292,0.6974924436300064,0.9996893854635633,7.3422547269594105,1.6996720500246294,0.781988494458907,0.7910028116213683,74,Unseen_External,35.23
0.7357605003181005,0.5819787314849981,0.8657222355616446,0.6397252982371912,0.9998679469382545,7.710141811351251,1.3874365946569052,0.8226662004079554,0.7631327602674307,75,Unseen_External,120.14
0.6323138390433366,0.46232378238078276,0.5335110881413269,0.7760293866393303,0.9994486407046292,66.63187202668564,13.173315280730224,0.6489764551438559,0.8992907801418439,82,Unseen_External,102.19
0.7279276691738321,0.5722376405287173,0.726497461928934,0.7293635186339873,0.9996819857355624,29.66993947617427,3.959185616508637,0.7760758570386579,0.875,83,Unseen_External,139.6
0.6844509967990862,0.5202778422800836,0.8545252545352038,0.5708383180468785,0.999864867437621,4.371566733234779,1.020995189527561,0.81924411106608,0.7608040201005025,86,Unseen_External,88.85
0.7533796357626338,0.6043376615490492,0.7336007420284157,0.7742546142924751,0.9993971114424672,19.14689963427187,2.9334585587421955,0.7875288425812974,0.8060913705583757,90,Unseen_External,46.49
0.8242191553387984,0.7009972641426176,0.8093304221251819,0.8396659518559908,0.9996359222828738,9.207187759641956,1.5635935868565853,0.8577077059068928,0.9256317689530686,91,Unseen_External,54.46
0.7772468281704428,0.6356530868838222,0.7501625301158744,0.8063601160869172,0.9993937457088694,10.94733850169696,1.7917212885997102,0.835671052132884,0.8658318425760286,93,Unseen_External,36.08
0.6730014857252797,0.507160692710431,0.6025090188798408,0.7621745288157752,0.9992947512935912,15.094384468726792,2.29406591888725,0.770418882251774,0.8486536675951718,97,Unseen_External,46.31
0.7679801760332948,0.6233505022351403,0.7768339940645757,0.7593259031458338,0.9994429686835857,11.063129636911864,1.9855872060090847,0.8271240138698962,0.7853220169745382,100,Unseen_External,55.36
0.6898904451532382,0.5265898890676602,0.6553320043207546,0.7282966201774334,0.9992718445205953,11.714791174043834,2.384792714610199,0.7282951869870281,0.7636239782016349,101,Unseen_External,27.52
0.8340164058114479,0.7152900006212081,0.8286595019910762,0.8394430201334128,0.9998016173332651,8.449080594397534,1.3180828371563666,0.8928506598962658,0.9309967141292442,104,Unseen_External,102.42
0.8062616026687883,0.6754089543163827,0.8564459930313589,0.7616328898616843,0.9996404084220493,2.2390906449949513,0.6178024853596755,0.885782973087823,0.8334243582741672,106,Unseen_External,55.37
0.7363735544403229,0.58274623566791,0.884566995177186,0.630709426627794,0.9998929523282563,6.268624897979801,1.3456120278393144,0.8665102315561541,0.8064250411861614,108,Unseen_External,119.8
0.7586024141890719,0.6110873928383902,0.848693850568054,0.6858024011455006,0.9996912583603331,8.816059232481653,2.029187704081527,0.826805881112478,0.8210422812192724,117,Unseen_External,120.43
0.7909898781682356,0.6542458693148171,0.8389255584575973,0.7482361346789319,0.9997317359920826,5.299320162950444,1.300101888618952,0.833294564995514,0.8346774193548387,129,Unseen_External,120.15
0.6527849291190545,0.48454396274842565,0.6699926305174152,0.6364389996776125,0.9994735075506177,16.436768327988002,3.304389839372426,0.7532837516448316,0.8788638262322472,131,Unseen_External,55.87
0.6214841429258494,0.4508356866093124,0.6008840552753373,0.6435468372823361,0.9993234331285852,57.33321521250241,6.583316842954723,0.6711285055927375,0.7175043327556326,134,Unseen_External,30.93
0.7486992788495069,0.5983368076069872,0.8402604924936208,0.6751317560343635,0.9998582976495644,7.569506009192638,1.4734981368408275,0.8234115550669774,0.779783393501805,137,Unseen_External,119.96
0.7782154071014917,0.6369497631782111,0.7213693256559515,0.8447871889009834,0.9995085799771535,23.599865165227975,3.528203890084372,0.8079068092274,0.8962623951182304,141,Unseen_External,85.51
0.841093484527423,0.7257647388274828,0.8671751217832013,0.816534929621839,0.9998124939646104,1.5,0.7301187477716746,0.9549534269683524,0.9653614457831325,142,Unseen_External,119.88
0.6469787412294481,0.4781733746130031,0.59612380304729,0.7073197326383966,0.9993895793250271,24.104984814712097,4.204404346419929,0.7041278413839211,0.8547854785478548,144,Unseen_External,101.94
0.7608194792063782,0.6139698505905485,0.7296412278052425,0.7947812234862258,0.9997638822172643,28.534131836415778,4.501121889252984,0.7784501024152772,0.8022959183673469,146,Unseen_External,53.8
0.7178018023451597,0.5598212535768884,0.6540212304113278,0.7953664513254622,0.9994296619739762,13.685480109034302,1.8999769398983601,0.7689010486714765,0.8816762530813476,155,Unseen_External,40.59
0.7732542730723446,0.6303297057401901,0.7675891161073407,0.7790036746737143,0.9995164329122662,28.412998938637273,2.9577161454945635,0.7926020507876119,0.8327868852459016,156,Unseen_External,27.51
0.6464047996498477,0.47754661030316414,0.6026654192212756,0.696989928057554,0.9994455626505803,26.2426465543395,5.220671323110535,0.7465650864107953,0.8544642857142857,158,Unseen_External,63.32
0.6970779846747761,0.5350112873031605,0.6501865203499557,0.7512587824843195,0.9992701819351995,28.407532905518,3.2875905264698715,0.7573976745023219,0.8447154471544716,160,Unseen_External,64.24
0.8043678069932407,0.6727552266474423,0.8296185422052887,0.7806087609682816,0.9997390390133202,6.205954314937658,1.9729399215557102,0.8749101949492706,0.8955901426718548,163,Unseen_External,119.99
0.6614141395992328,0.49411409395973155,0.7378089110696892,0.5993552431270708,0.9996364571795455,52.377822979288446,7.0384165449066,0.6687394703995793,0.7359437751004017,165,Unseen_External,139.51
0.7625049429753259,0.6161680716597178,0.7938727764635151,0.73352172547883,0.9997674322237688,8.457146196797533,1.370068919311156,0.8471817033799196,0.8894052044609665,166,Unseen_External,122.43
0.6981497483640406,0.5362750035856401,0.7216940479396714,0.6760931179196488,0.9991370987897672,10.971617893066634,2.464052715437417,0.7547256277481341,0.785395537525355,170,Unseen_External,85.9
0.7488971400105793,0.598589583606988,0.8247890319223546,0.6857946368946284,0.9997732651191537,12.55356473711785,1.8049539875303087,0.8132783812112976,0.7842586085734364,171,Unseen_External,55.94
0.6839080690566356,0.5196506816711624,0.6793005241282479,0.6885785447429283,0.9993829642318487,24.01792272200247,2.922617891234987,0.7945801987477289,0.9140526976160602,176,Unseen_External,40.59
0.6796073375535372,0.5147009347161476,0.8139370807309738,0.583335405631678,0.9997764730826113,9.403221276431559,1.7060319791645957,0.8502199164409346,0.9312775330396476,177,Unseen_External,161.52
0.7585840111037605,0.6110635096445215,0.7034313528944772,0.8231209533639862,0.9993137965396257,11.481667913337196,1.5226014391836218,0.8295343110256634,0.9165435745937962,178,Unseen_External,56.54
0.6863013953603802,0.5224192162011543,0.6792258191285553,0.6935259376293119,0.9996372718504861,24.464352141406028,3.9966426929680714,0.7352400348780378,0.8351449275362319,184,Unseen_External,121.91
0.684408328252754,0.5202285351531503,0.6410779942110616,0.7340206370248289,0.9993625687286813,36.80862661814049,4.46912824205111,0.714246543168257,0.8170818505338078,185,Unseen_External,104.06
0.7465852673587191,0.5956410499384062,0.7483986188832004,0.7447806820066826,0.999608066180507,16.23315213914698,2.3326356168640143,0.8574954304104375,0.8403508771929824,186,Unseen_External,31.24
0.6946053480307317,0.5321037181996086,0.6745013891645167,0.7159445475729689,0.9992703963260647,25.13557279792151,3.4891899078977597,0.6483162350119736,0.7929465301478953,189,Unseen_External,41.62
0.8179454938472189,0.6919693547037661,0.7997983063257215,0.8369353089989158,0.9997425556855232,2.603047448293328,0.5930976467488263,0.8899886275640186,0.8662983425414365,192,Unseen_External,77.14
0.6545271084618762,0.4864662176237761,0.5807318003216341,0.7498073465193937,0.9992653932204355,34.94300697886279,5.468244163274647,0.6981716495563992,0.8485687903970452,199,Unseen_External,37.46
