dice,iou,precision,recall,specificity,hd95_mm,asd_mm,cldice,centerline_recall,case_id,cohort,elapsed_seconds
0.8194653704892546,0.6941476768274637,0.8217226036995515,0.817220504333435,0.9997171926644598,8.607203610354585,1.4555559760307313,0.8740922725324953,0.9592566118656183,3,Unseen_External,29.72
0.7910806258399159,0.6543700454710072,0.8355212454400658,0.7511287659210846,0.9996218368781191,6.3037199391153775,0.9410035080390935,0.8676607763070565,0.85075329566855,4,Unseen_External,26.46
0.8548981604859225,0.7465695460315541,0.8868769074262461,0.8251453132307418,0.9998246767900302,1.4334234401561399,0.5168065469198426,0.9443075548639029,0.9234042553191489,5,Unseen_External,20.26
0.7187862531985092,0.5610197790906756,0.7301218513380247,0.7077972583206403,0.9997758368196451,15.491118331225174,3.214951182301041,0.7980531757014497,0.8374384236453202,6,Unseen_External,29.02
0.7842800819118738,0.6451157624736904,0.8254618833376518,0.7470120937371211,0.9995872889680888,4.871653378511171,1.214037071641166,0.89434417666995,0.876333656644035,7,Unseen_External,20.43
0.7500909110355302,0.6001163745892661,0.6654243489217644,0.8594439324719123,0.9993877000868955,32.90489668029175,4.531927866724419,0.7682290579149542,0.9569288389513109,10,Unseen_External,29.5
0.6438288278232918,0.4747400925724745,0.7807180908657803,0.5477820237181776,0.9996787695153031,9.472463754487432,2.5532032342320035,0.7673354829847131,0.7175757575757575,13,Unseen_External,30.4
0.6477340403050736,0.4789989984301636,0.6222823077774907,0.6753565419437545,0.9994314329628473,55.33441931930898,6.736997431274853,0.7210742057809114,0.830470500373413,16,Unseen_External,34.06
0.732489312726077,0.5778959657543131,0.7566511785900594,0.7098228003687391,0.9997214094832968,33.154122499662186,3.849932907163429,0.7909338534485658,0.8514335360556038,21,Unseen_External,29.53
0.7740917976948632,0.6314435259012865,0.8429280397022333,0.7156495320885262,0.9998329569691485,6.809569340278106,1.7611230615681306,0.8440871638597456,0.8690783807062877,23,Unseen_External,37.2
0.7972366148531952,0.6628374497415278,0.7895810968632401,0.8050420370214455,0.9997522861108891,43.539040442798886,3.857723721058065,0.8584677397769914,0.906021897810219,26,Unseen_External,29.7
0.7458491719422995,0.5947045245725299,0.7493029329756821,0.7424271036600293,0.9995063701600004,9.28642092939893,1.3653891366611908,0.7746247273639238,0.8143435511856565,27,Unseen_External,25.68
0.7813375591383033,0.6411435463505645,0.8832723213126671,0.7004962217143328,0.999875098041509,5.774732377251204,0.9502844910750649,0.8216610746339817,0.7217741935483871,28,Unseen_External,25.49
0.8022385384985612,0.6697815585859017,0.8219426724861507,0.7834570074204452,0.9997642576346368,7.1641739022442,2.0750380769685526,0.8731335355473724,0.8915229885057471,31,Unseen_External,29.37
0.8315785907285217,0.7117111892420892,0.7912076399242455,0.8762908681953283,0.9996400544986498,3.608377690442724,1.7241290944259624,0.8662465070124054,0.9440700808625337,32,Unseen_External,25.85
0.7553649131788194,0.6068966889789636,0.7845479649417697,0.7282750605018469,0.9996508948142726,50.48098141009851,4.331781436223652,0.7788572210239496,0.7798561151079136,33,Unseen_External,25.68
