case_id,dice,iou,precision,recall,hd95
851,0.7301970091845762,0.575047479385498,0.6636172588620786,0.8116262893593231,54.55447372456107
852,0.5089537257764503,0.3413399936507563,0.4100110263713861,0.6708385952251585,81.17155741973369
853,0.6536936431465074,0.4855459827689453,0.5671650174593876,0.7713776419657791,75.05876794192393
854,0.5431539187912903,0.37282862328232275,0.45387053834855745,0.6761663327472016,65.57564288861636
855,0.6001888917141704,0.42876420122793957,0.5647207601339418,0.6404108527131287,56.532697208864114
856,0.588804392047435,0.41723797092998505,0.4757538977270741,0.7723279734467738,79.29774515322227
857,0.5782169377520326,0.4066843621261175,0.5087729405849059,0.6696147297455196,63.54764539039635
858,0.5418815113433149,0.37163064288590963,0.4796075945251407,0.6227402724863996,66.02319668116654
859,0.6625278075621053,0.49535819234826417,0.6331981561441946,0.6947065178249354,63.358128007432086
860,0.5968704705727853,0.42538515372592844,0.5304201258763512,0.6823550217601395,56.852004099738515
861,0.5287789427697324,0.359415018002268,0.4802420304769339,0.5882299339356689,78.33412530155766
862,0.6612018114700817,0.49387713333861133,0.6769528084283495,0.6461671203938764,31.504288440488907
863,0.4939830639729249,0.32800631397683305,0.387109703569451,0.6823727261870913,61.17145530361883
864,0.6732624513946506,0.5074571471218071,0.5694638103688422,0.823335362381394,55.3328067034437
865,0.5437571034258576,0.373397257219289,0.41753994553624346,0.7793427805062306,70.75650781539503
866,0.6225296909309638,0.4519369214946642,0.5408917466252928,0.7331919085982479,60.493378863581654
867,0.5998457865626566,0.42841408525283103,0.6324701247126796,0.5704220387021302,51.776478475543904
868,0.5368656191189786,0.366928442208915,0.406814835425967,0.789137523895021,72.28260949056575
869,0.6090088369411902,0.43782365633579645,0.6741394021307735,0.5553544325843749,59.069928913655325
870,0.552462428803415,0.38165671122907735,0.44245128858988303,0.7352833727074777,61.455783848466595
871,0.6219201416365793,0.4512947039042853,0.5602428562797945,0.698857556255505,54.6310859973603
872,0.5568529290458115,0.3858601387574644,0.41892364206994404,0.830190546194613,58.628374070791985
873,0.6202884128563426,0.4495783166831934,0.6748563559522603,0.573884882208949,52.257500793415765
874,0.5222974672430809,0.35345237330590573,0.41272472268261595,0.71107923709093,62.58868546596114
875,0.6523632199019184,0.48407941185342174,0.6235789473683806,0.6839334432192307,45.81541540565996
876,0.5822724169730417,0.4107082516726132,0.49726231956193717,0.7023422000500124,73.31242117303046
877,0.4987782697359807,0.3322482346750075,0.37254543209084257,0.7543973398293161,63.61261090433914
