case_id,dice,iou,precision,recall,hd95
851,0.8247283167755156,0.7017341849952384,0.8944377782845376,0.7650990770900545,4.2697655876344855
852,0.8271993801478538,0.7053196989716274,0.940408257056323,0.738318600036026,1.252347648933419
853,0.82170672824598,0.6973702964651396,0.9121883010951741,0.7475553857905848,12.213753678651802
854,0.7289129989322644,0.5734564182624514,0.7713825926178672,0.6908758228727265,10.624917744956116
855,0.754522012108493,0.6058091908840858,0.9493792908867501,0.6260310077518895,20.20065729185095
856,0.8231664917758686,0.6994757423401767,0.8927616514238262,0.76363721661204,1.298861900406708
857,0.7864089631540143,0.648001624334521,0.8906709226166339,0.7039988419143771,4.339811083446768
858,0.7182944152315948,0.5604207579085998,0.8767319128224854,0.6083561108941178,17.995875945703435
859,0.8394962969474171,0.7233895891406553,0.9312432959531027,0.7642059776736875,0.72265625
860,0.7431194334939067,0.5912410878940136,0.91381825526843,0.6261552893413024,16.874124506469503
861,0.6071388609152342,0.4358933161953091,0.91932105230703,0.4532310729743408,32.96708535935122
862,0.7418312735466734,0.5896119160725242,0.9084686199684251,0.6268502402522554,11.042918591381616
863,0.7785665135590868,0.6374203116272186,0.9518269797671947,0.6586693468136112,2.603866965252899
864,0.8294457421673406,0.7085923071204758,0.8486095608526258,0.8111283471111714,3.580009930133367
865,0.7421398568218407,0.5900018860178851,0.8623339981513415,0.651352774749758,31.709081038360672
866,0.7810991907342424,0.6408226041007894,0.9389014078221215,0.6687085855936924,14.248098356068779
867,0.7388865131532159,0.5859000961132256,0.9294569445829167,0.613166441836279,14.164869809836125
868,0.7351414135547087,0.5812044298333154,0.7601729521977516,0.7117058360506665,38.22145361706646
869,0.6632796075682987,0.4961992136303767,0.9214940036286984,0.5181010674031177,4.816104480357819
870,0.7551728653744921,0.6066487822838771,0.8167615648280762,0.7022211938916313,5.849299408564431
871,0.8141694606428616,0.6865816266498234,0.8938286733764433,0.7475470617491787,5.347897808521966
872,0.7776007561954843,0.6361266665834401,0.8438921888183385,0.7209657356099852,11.236220356277206
873,0.869932092004343,0.769805146973244,0.9507033486865765,0.8018106783178296,0.828125
874,0.7597391418123198,0.6125639915158507,0.8132989310724935,0.7127978497957419,12.50903710697523
875,0.7493527685813962,0.5991719725245053,0.8365475564896798,0.6786191315220615,13.369363428016067
876,0.7525340870914615,0.6032502205506243,0.9440359239666128,0.62562359150176,5.175490852702404
877,0.7694725509105081,0.6253192900978085,0.8566543207070307,0.6983966729341813,7.975143902009903
878,0.7784700861441588,0.6372910538775638,0.8824867624997882,0.6963883945719541,3.8394037639903624
879,0.847717288266849,0.7356851575007974,0.9433001383752305,0.7697227158299302,0.9800348423583358
880,0.6089154411764097,0.43772712256353147,0.8465277777775427,0.4754586869694715,51.47840869641127
881,0.7666829084020449,0.6216429769968463,0.8803671339660678,0.6790015709547256,4.795915837024281
882,0.7969894850019061,0.6624958594008373,0.9593020624993476,0.6816544912027548,4.78441480225116
883,0.6948888137563277,0.532436485933688,0.9167540496125023,0.5594865133337893,22.83115063967563
884,0.8438979685351425,0.7299511163957286,0.9083884120875821,0.78795744316712,1.6191488709832242
885,0.7882637709455589,0.6505242246991888,0.9403356518408302,0.6785311384827123,1.5381116689315881
886,0.7392653772202451,0.5863766758386167,0.8008747661159424,0.6864578121679777,12.322740841724038
887,0.6918427981351872,0.5288682408726925,0.9607148607308323,0.5405584955798569,34.08951945853832
888,0.7973524780484492,0.6629976476853131,0.8691958570928141,0.7364788246313437,8.849696016442998
889,0.741500676520416,0.5891943385954828,0.9245718190747413,0.6189455023731325,16.71104562774451
890,0.8679649557184512,0.7667297581492359,0.8980245332281273,0.8398525685324995,0.63671875
891,0.8482542586662751,0.7364943739092922,0.8842891615008764,0.8150412188526889,2.475571876500995
892,0.7232976397554888,0.5665358366040495,0.8561632838103784,0.6261302020376013,9.739608965756519
893,0.772402604472857,0.629198634085713,0.9639760837068945,0.6443493741711043,11.779455559265253
894,0.6898342271051047,0.5265243844531762,0.9118459716678093,0.5547632230219296,23.239752479307338
895,0.7879157011622328,0.6500502497373676,0.7983499758713392,0.7777506554560367,2.6630108384091855
896,0.6115154835511195,0.44041937544618887,0.9204188481672984,0.45785423150541615,25.871592212203428
897,0.825479467533504,0.7028225090284246,0.9170094432534889,0.7505630942125177,1.0
898,0.8422119246215285,0.7274318526265838,0.9186517742412934,0.777515818933988,0.8532541254157887
899,0.844420791200945,0.7307338041141432,0.9243065821451575,0.7772451935737923,3.121013081717217
900,0.830743444501619,0.7104885925976485,0.8868337375369565,0.781326268007485,2.5666953378372335
901,0.7291183605833848,0.5737106729451839,0.8631366516602178,0.6311243653774063,7.45679209322167
902,0.6686171973257135,0.5021975618001775,0.883276784777259,0.5378946023089977,6.948927806233851
903,0.8788751516119093,0.7839226406189478,0.8966015907446665,0.8618360514516454,0.5927501089416944
904,0.690431816290844,0.5272209762574555,0.7992583674451433,0.6076892094759907,9.004989215658014
905,0.6884369391004949,0.5248980850591709,0.9061039112277852,0.5550912667270809,11.322772060875511
906,0.8176180748599472,0.6915008234442527,0.8991974221438537,0.7496099909066773,3.6825088084439903
907,0.8224594382902172,0.6984552932053655,0.9202439854969933,0.7434598609840558,2.463256905505297
908,0.8105103795129296,0.6813934023073216,0.9053034645632145,0.7336870174394695,5.277877543437834
909,0.6400300815277404,0.47062076361712984,0.8035650419878395,0.5318020866864355,13.2842474050468
910,0.746712260909821,0.5958027335780808,0.8809667445892868,0.6479658337723686,20.7910204457672
911,0.8057596846407918,0.6747048096416277,0.9391369701781167,0.7055558514887652,3.593847906600511
912,0.8234267095180975,0.6998516082077958,0.8553786793585261,0.7937758624385419,4.3346779033320075
913,0.7981188027059124,0.6640579821889179,0.9411411165292599,0.692831357406388,3.3780831277036065
914,0.7667474467716333,0.6217278405501517,0.8131999265649751,0.725315212051659,4.032824777956174
915,0.8310325341083089,0.7109116022099,0.8946283113824736,0.7758782538387743,1.2091216223590784
916,0.7797939860576016,0.6390674829885022,0.8370955311567125,0.7298347437407385,6.302324913585958
917,0.7977225743622697,0.6635095672191711,0.9470316207937705,0.6890818931801909,7.388189386258758
918,0.8123760849451022,0.6840347980930901,0.8233678663926919,0.8016739130433912,2.6883224389508458
919,0.8224133202109992,0.6983887762371418,0.9231577231648838,0.7414939268309882,3.901684832383313
920,0.735744843238417,0.5819591395798958,0.8381841479039542,0.6556179976374634,11.017047771324945
921,0.8324291776911416,0.7129581878767938,0.9058365464578885,0.7700275281439637,0.8428928118309754
922,0.7757522512628295,0.6336562612126748,0.915954448077367,0.6727730480006836,6.499927107213602
923,0.8387798487170267,0.7223262942778779,0.9449704801157639,0.7540444444443886,3.7346022788120563
924,0.7062230063567073,0.5458614659455137,0.7458363332831652,0.6706053923311751,20.541926011855907
925,0.8054926814545998,0.6743304699342328,0.9135007311987129,0.7203248442022768,4.473269005316995
