case_id,dice,iou,precision,recall,hd95
851,0.6493913073810237,0.4808138070855917,0.6681291271891447,0.6316758279043981,1.4848888913084541
852,0.6144057151828931,0.4434239675461654,0.6429334253416927,0.5883020626615709,7.121723961159621
853,0.6199847605033881,0.44925935798327854,0.6403603994788536,0.6008658008657244,2.3717082451262845
854,0.5523885316969699,0.38158618095538455,0.5662029881503772,0.5392321216828987,8.71004175714337
855,0.5953576217418077,0.42384996420232807,0.6298176722944376,0.5644728682170105,4.896038337906475
856,0.6036700063079666,0.432326175785857,0.5855640324571589,0.6229314004901748,3.2583235744580588
857,0.5931615198971024,0.42162730710473456,0.6066240055343733,0.5802835930983214,7.0928409767893275
858,0.548217962102137,0.37761726470726986,0.6127320609093904,0.4959950188376061,16.237302682928664
859,0.6029193216750227,0.43155655290995065,0.6137267904508775,0.5924858960508469,1.6650021188166886
860,0.6022895094742388,0.43091148958013625,0.6583339413394993,0.5550386762421337,5.817501722877376
861,0.5639098370900743,0.3926702178277115,0.6247415066468566,0.5138734907737089,2.808118331632968
862,0.5915810902881854,0.42003205595218296,0.6599542124541521,0.536045283467924,6.136409176230428
863,0.5952526300795334,0.423743544800682,0.6089196502913604,0.5821856466185784,6.138256111456011
864,0.6303017370978332,0.46017561251945144,0.6227575896963723,0.6380309069844654,5.651136910851073
865,0.5638095665288917,0.3925729857190514,0.5199164460621567,0.6157972736290843,9.840956774621857
866,0.6089593197082754,0.4377724737572494,0.6520059489262322,0.5712446965723911,3.433093766925104
867,0.6222223379626454,0.4516130251687703,0.6976256657011645,0.5615290971219883,9.108861633794985
868,0.5867934338556906,0.4152212761483661,0.5554885888780626,0.6218374002022666,2.3583529450193095
869,0.5515156389372047,0.3807536027054801,0.6688271386011607,0.46921574481846245,3.6313027146628216
870,0.6325068202485218,0.462530146119976,0.629780761058452,0.6352565819916907,2.260399415496767
871,0.6045122552664921,0.4331906586409571,0.6289174485274442,0.5819303983480849,6.635809375234729
872,0.5676988714560578,0.39635441189184345,0.5531136022312066,0.5830741829694981,9.24365622456505
873,0.7043725232847856,0.5436535855742818,0.737634351576798,0.6739809886852252,1.65625
874,0.5446088466222341,0.3742010148668767,0.5460663063811388,0.5431591461207754,16.221799000080427
875,0.623605227042163,0.45307148740622677,0.6563049485053492,0.5940093213595121,4.00001642699567
876,0.576406438420774,0.40489536759449285,0.6325837783096308,0.5293930697073667,3.966442488631973
877,0.589612191465053,0.41804969377714474,0.5704413191076131,0.6101164287764688,2.5540692342456794
878,0.6125772060425495,0.4415216534645862,0.6192329873125225,0.6060629816322696,2.9154929569678103
879,0.6389190098713431,0.46942027293390454,0.6453863876717928,0.6325799644601814,1.884765625
880,0.5955481622306246,0.42404313641435054,0.6049015190524258,0.5864796555166334,6.012162120724585
881,0.5952651534198609,0.42375623760530196,0.6182006183154435,0.5739706367214975,2.4517943059325993
882,0.627366953737419,0.45705365716323093,0.6768388921976863,0.5846344788558118,4.192627457812105
883,0.5784600783489874,0.4069249618238995,0.6134679629946234,0.5472319859401938,2.097901740174163
884,0.6589406400726672,0.4913582946159616,0.6778927364863843,0.6410194243987791,1.2871546405106609
885,0.5995295365704254,0.4280915251166766,0.6005474958417344,0.5985150224472662,2.070206549470536
886,0.616973396833583,0.4461037809547787,0.5973405893828552,0.6379406060024099,8.78821195719286
887,0.6173517006012242,0.4464994466558636,0.6575983069360444,0.5817473558653675,5.589266381345643
888,0.5917549980431991,0.4202074193204569,0.5997502025383811,0.5839701556310566,3.4304081674507043
889,0.629398360510164,0.4592131968734825,0.6522325809616605,0.6081088808828836,1.6660099007082199
890,0.6473799900729958,0.47861186831616703,0.6646767617937458,0.6309606081547304,1.4402598549244616
891,0.6037912736954228,0.4324505801460722,0.5688595251553881,0.6432937792160237,8.523860875426863
892,0.5619505170124167,0.3907727262937786,0.6392597942502256,0.5013227421861163,10.78781262125591
893,0.6668054437628638,0.5001561404847641,0.6794211915534805,0.6546496630151821,1.6171875
894,0.6001289300646271,0.4287030019788415,0.6701191220506869,0.5433763149643754,8.438168745082313
895,0.6661579020396527,0.4994278581087763,0.6819602272726627,0.6510713317059352,1.2734375
896,0.5615744212613759,0.39040909002315477,0.6080469888294366,0.5217011967235918,1.967649121771016
897,0.6423218147980235,0.4731031416715794,0.62920709520917,0.6559948788062675,5.53355752592606
898,0.6167221141171059,0.4458410854471771,0.6369117075067551,0.597773180822539,1.775159629843407
899,0.6654087714140275,0.49858620164845696,0.6753906249999267,0.6557176718461253,2.1543243212780196
900,0.6460737645970712,0.47718535006066964,0.6662798676137526,0.6270571588653099,2.3842851323285807
901,0.6289640365002346,0.4587509396140959,0.6554054054053321,0.6045734098319433,3.651538903129697
902,0.5175131560865385,0.34908448477047505,0.6006980933793161,0.4545648191538892,8.101238535765578
903,0.6416837884246671,0.47241119774346374,0.650758978901529,0.6328582336471765,1.2734375
904,0.5792140205568471,0.40767154866200034,0.6262598746934906,0.5387426311742126,7.990053908222324
905,0.5605690056079573,0.38943791525394994,0.6051431676430962,0.5221109061445264,4.082930616384864
906,0.635334550354572,0.4655606621532382,0.6277524429966915,0.6431020530745528,4.062851641181592
907,0.6400132550568203,0.4706025683239729,0.716559040590334,0.578242962219676,4.1809039190785535
908,0.5908880853354395,0.4193336804451764,0.6063634230287267,0.5761829990057906,5.37334469878428
909,0.5180217760927375,0.34954749518988454,0.5856255969435786,0.4644108235026354,7.055169376831682
910,0.6129435045820829,0.44190233534604834,0.5981489301801276,0.6284884957060533,2.884879345676579
911,0.5984228069699683,0.42696385896252664,0.6090688437775145,0.58814254514456,1.9563294025918316
912,0.5783994652464699,0.40686497444709385,0.5915254617177031,0.565843356703269,4.89453125
913,0.6033856059818966,0.4320345032718282,0.6609863000574031,0.555019256488325,3.893134231005271
914,0.6305956609229814,0.46048901915120566,0.5949846447542544,0.6707408360428699,8.415846644092388
915,0.6438020578147746,0.4747109826589355,0.6438527960525874,0.6437513275730494,1.69921875
916,0.6005392205298759,0.42912186560687837,0.5809905316823943,0.6214492301998635,4.527382509001476
917,0.6315892567898206,0.4615494725714912,0.6451151194286625,0.6186189288507342,3.3922655206438113
918,0.6183906840117174,0.44758722806481277,0.5975770478507099,0.6407065217390608,3.0168448239262142
919,0.6652726903491961,0.4984334144801811,0.6887770994268091,0.6433195141464365,1.4402598549244616
920,0.5749573002669535,0.40346671743566725,0.5949239485503528,0.556287360847555,5.333915956835731
921,0.6244881626477613,0.45400420824429705,0.6395163463264955,0.6101500658746762,1.5078125
922,0.5674727436674672,0.39613399407162114,0.5617534406646713,0.5733097028521262,5.932084354287029
923,0.6289342189451635,0.4587192151067251,0.6472547974413139,0.6116222222221769,2.064933497210114
924,0.5667724404566303,0.39545181550737524,0.5815568862275013,0.5527210642384184,3.2184181412661794
925,0.62216208273122,0.45154954362447886,0.6210517308819894,0.6232764119926612,1.6508470615135167
926,0.557552917379021,0.3865326666721992,0.5420841917961531,0.5739303951216382,8.702844916034973
927,0.559403010574196,0.3883133275165069,0.5797248077700603,0.5404576912646591,4.499519322472211
928,0.5999560325358934,0.4285265652210845,0.62323534296622,0.5783531768966422,2.0053220510233043
929,0.5962260482861328,0.4247308105113367,0.6348323328502594,0.5620461365770323,8.937226726652264
930,0.6117386172070112,0.44065089239627064,0.66149027795897,0.5689472539652076,5.756504526216545
931,0.5756280377114744,0.404127610590297,0.5406326997534889,0.6154674547319955,18.43781779387138
932,0.6428663777822923,0.47369423854651604,0.6508495473584102,0.6350766746046265,3.033596114070029
933,0.5911077526345585,0.4195549757193288,0.605400769745586,0.577474062250541,6.308490046071006
934,0.6313968524436752,0.4613440014156405,0.647972589120806,0.6156480083662433,1.9834828210908457
935,0.6937068101492486,0.5310498558355855,0.6933045128636974,0.6941095745803131,1.53125
936,0.6179829515286369,0.4471601506017472,0.6478201910621106,0.5907731777994619,4.070595993156525
937,0.581343012704144,0.40978405485617714,0.5869492377282013,0.5758428697634648,2.66169020108699
938,0.6897835720721232,0.5264653666135328,0.7438823669389284,0.6430199869724157,4.673065340100817
939,0.5768407513701574,0.40532410685980175,0.5578586811227761,0.5971601184442659,3.096745553463169
940,0.5889586694455384,0.4173929258430086,0.5931851149296204,0.584792024750693,4.591444202348674
941,0.6517932787347814,0.4834520318390855,0.6380340673818184,0.6661590046548513,1.2520323444125068
942,0.6007873458899718,0.42937529483115194,0.5826170446231961,0.620127500121585,5.1472651951553665
943,0.5807211569923054,0.4091663592769818,0.5607937310413852,0.6021169765231915,14.585102925792366
944,0.6148043943025564,0.4438394056217089,0.651980606155715,0.5816390858943541,1.6770509831248424
945,0.5466011453684408,0.37608475032616284,0.5483963517757084,0.5448176540301317,10.266265981679876
